aspect,datamask,first_b30,first_b40,first_b50,first_b70,gain,last_b30,last_b40,last_b50,last_b70,loss,lossyear,slope,treecover2000
180.0,1.0,40.0,77.0,89.0,54.0,0.0,40.0,64.0,87.0,62.0,1.0,12.0,0.9274099469184875,12.0
243.5706024169922,1.0,30.0,59.0,70.0,46.0,0.0,38.0,69.0,94.0,60.0,1.0,12.0,2.082887887954712,12.0
296.4175109863281,1.0,15.0,64.0,53.0,22.0,0.0,20.0,82.0,72.0,33.0,1.0,12.0,4.162015438079834,67.0
32.10629653930664,1.0,15.0,81.0,69.0,31.0,0.0,18.0,80.0,62.0,27.0,1.0,12.0,8.692282676696777,71.0
216.1490478515625,1.0,22.0,80.0,72.0,32.0,0.0,26.0,79.0,79.0,38.0,1.0,12.0,12.435754776000977,55.0
90.0,1.0,31.0,77.0,73.0,44.0,0.0,42.0,66.0,84.0,62.0,1.0,12.0,0.9411068558692932,12.0
90.0,1.0,15.0,82.0,64.0,28.0,0.0,22.0,102.0,81.0,36.0,1.0,12.0,9.239611625671387,56.0
63.62609100341797,1.0,25.0,84.0,84.0,39.0,0.0,24.0,79.0,77.0,37.0,1.0,12.0,2.086951494216919,22.0
333.29443359375,1.0,15.0,89.0,73.0,29.0,0.0,25.0,92.0,76.0,36.0,1.0,12.0,2.0755767822265625,61.0
116.47469329833984,1.0,12.0,67.0,57.0,24.0,0.0,22.0,96.0,84.0,38.0,1.0,12.0,8.264198303222656,73.0
134.6278839111328,1.0,27.0,72.0,73.0,40.0,0.0,38.0,60.0,79.0,62.0,1.0,12.0,2.6386783123016357,16.0
116.39178466796875,1.0,24.0,78.0,79.0,43.0,0.0,36.0,74.0,95.0,65.0,1.0,12.0,2.0856401920318604,41.0
108.36884307861328,1.0,9.0,61.0,52.0,23.0,0.0,21.0,98.0,80.0,37.0,1.0,12.0,8.760602951049805,73.0
236.46804809570312,1.0,16.0,77.0,60.0,28.0,0.0,23.0,88.0,75.0,34.0,1.0,12.0,3.3541929721832275,56.0
314.6446228027344,1.0,28.0,73.0,73.0,39.0,0.0,38.0,66.0,83.0,58.0,1.0,12.0,3.953360080718994,16.0
201.87945556640625,1.0,16.0,49.0,45.0,22.0,0.0,24.0,90.0,76.0,36.0,1.0,12.0,4.984804153442383,52.0
251.71966552734375,1.0,21.0,68.0,64.0,34.0,0.0,25.0,86.0,67.0,35.0,1.0,12.0,2.9543116092681885,40.0
296.39434814453125,1.0,31.0,69.0,81.0,49.0,0.0,33.0,77.0,84.0,49.0,1.0,12.0,2.085451602935791,16.0
278.6947021484375,1.0,17.0,67.0,53.0,25.0,0.0,18.0,76.0,62.0,27.0,1.0,12.0,12.088262557983398,60.0
134.81112670898438,1.0,16.0,95.0,74.0,35.0,0.0,19.0,98.0,74.0,32.0,1.0,12.0,10.41197681427002,55.0
108.33872985839844,1.0,16.0,88.0,70.0,32.0,0.0,30.0,82.0,90.0,52.0,1.0,12.0,2.9452426433563232,52.0
0.0,1.0,29.0,71.0,67.0,34.0,0.0,43.0,68.0,93.0,68.0,1.0,12.0,0.0,16.0
279.4058532714844,1.0,13.0,71.0,59.0,26.0,1.0,21.0,84.0,65.0,28.0,1.0,12.0,5.656825065612793,60.0
220.85008239746094,1.0,51.0,67.0,110.0,84.0,0.0,46.0,51.0,73.0,52.0,1.0,12.0,8.519716262817383,1.0
343.19586181640625,1.0,10.0,74.0,53.0,18.0,0.0,18.0,105.0,81.0,37.0,1.0,12.0,9.597833633422852,88.0
24.576143264770508,1.0,13.0,75.0,54.0,23.0,0.0,23.0,122.0,94.0,44.0,1.0,12.0,11.0785493850708,62.0
217.03414916992188,1.0,18.0,78.0,80.0,42.0,0.0,20.0,82.0,65.0,29.0,1.0,12.0,4.637313365936279,51.0
225.15382385253906,1.0,25.0,73.0,62.0,32.0,0.0,21.0,86.0,72.0,34.0,1.0,12.0,1.3149750232696533,47.0
108.2784194946289,1.0,23.0,66.0,71.0,36.0,0.0,25.0,79.0,72.0,36.0,1.0,12.0,2.9546098709106445,29.0
128.52816772460938,1.0,21.0,87.0,73.0,33.0,0.0,19.0,93.0,76.0,34.0,1.0,12.0,11.74461555480957,59.0
97.09100341796875,1.0,20.0,64.0,53.0,27.0,0.0,23.0,81.0,76.0,38.0,1.0,12.0,7.470726490020752,47.0
63.541561126708984,1.0,17.0,84.0,71.0,30.0,0.0,24.0,98.0,83.0,38.0,1.0,12.0,18.10723114013672,55.0
241.0695343017578,1.0,14.0,89.0,77.0,34.0,0.0,23.0,98.0,82.0,38.0,1.0,12.0,18.501914978027344,60.0
38.77098083496094,1.0,16.0,99.0,72.0,30.0,0.0,20.0,81.0,63.0,26.0,1.0,12.0,5.926852703094482,55.0
26.708545684814453,1.0,16.0,78.0,67.0,31.0,0.0,22.0,79.0,70.0,33.0,1.0,12.0,4.145828723907471,54.0
153.3092803955078,1.0,17.0,77.0,65.0,29.0,0.0,31.0,72.0,85.0,49.0,1.0,12.0,2.0753066539764404,54.0
256.0456237792969,1.0,19.0,80.0,78.0,36.0,0.0,23.0,84.0,78.0,39.0,1.0,12.0,3.840369701385498,44.0
90.0,1.0,17.0,91.0,70.0,28.0,0.0,22.0,91.0,75.0,33.0,1.0,12.0,1.8663413524627686,55.0
59.20886993408203,1.0,17.0,99.0,73.0,30.0,0.0,20.0,85.0,64.0,29.0,1.0,12.0,5.419255256652832,52.0
243.655029296875,1.0,24.0,66.0,65.0,34.0,0.0,31.0,64.0,74.0,48.0,1.0,12.0,2.089078426361084,37.0
18.536609649658203,1.0,18.0,73.0,58.0,26.0,0.0,20.0,79.0,66.0,30.0,1.0,12.0,2.932161808013916,73.0
174.52435302734375,1.0,14.0,65.0,41.0,16.0,0.0,22.0,90.0,75.0,36.0,1.0,12.0,18.855113983154297,66.0
116.38105773925781,1.0,17.0,59.0,53.0,26.0,0.0,25.0,91.0,86.0,42.0,1.0,12.0,4.16733455657959,54.0
205.1356658935547,1.0,17.0,78.0,78.0,34.0,0.0,40.0,76.0,87.0,54.0,1.0,12.0,15.014226913452148,48.0
14.130078315734863,1.0,19.0,75.0,59.0,28.0,0.0,57.0,73.0,106.0,82.0,1.0,12.0,3.8200442790985107,49.0
301.8345031738281,1.0,18.0,82.0,63.0,29.0,0.0,18.0,81.0,60.0,26.0,1.0,12.0,17.06104850769043,60.0
116.42491912841797,1.0,18.0,74.0,64.0,28.0,0.0,26.0,109.0,84.0,40.0,1.0,12.0,4.16093635559082,72.0
16.048038482666016,1.0,22.0,91.0,71.0,29.0,0.0,39.0,80.0,82.0,54.0,1.0,12.0,6.724656105041504,47.0
15.999959945678711,1.0,20.0,89.0,82.0,39.0,0.0,20.0,89.0,68.0,31.0,1.0,12.0,6.723050594329834,45.0
109.37039947509766,1.0,14.0,78.0,62.0,26.0,0.0,26.0,96.0,84.0,39.0,1.0,12.0,16.322023391723633,75.0
196.0048828125,1.0,14.0,94.0,70.0,30.0,0.0,21.0,90.0,76.0,35.0,1.0,12.0,6.723214149475098,71.0
0.0,1.0,37.0,79.0,68.0,37.0,0.0,45.0,73.0,83.0,50.0,1.0,12.0,0.9274099469184875,29.0
180.0,1.0,16.0,79.0,63.0,26.0,0.0,26.0,98.0,85.0,39.0,1.0,12.0,0.9274099469184875,85.0
153.354248046875,1.0,15.0,80.0,65.0,26.0,0.0,32.0,54.0,78.0,54.0,1.0,12.0,2.0744895935058594,55.0
86.65454864501953,1.0,17.0,83.0,69.0,32.0,0.0,19.0,92.0,70.0,30.0,1.0,12.0,15.503851890563965,55.0
261.905517578125,1.0,18.0,77.0,77.0,36.0,0.0,20.0,74.0,70.0,33.0,1.0,12.0,6.558226585388184,56.0
217.015869140625,1.0,20.0,70.0,60.0,28.0,0.0,25.0,83.0,81.0,39.0,1.0,12.0,4.636202812194824,52.0
341.4697265625,1.0,16.0,87.0,82.0,40.0,0.0,45.0,79.0,88.0,56.0,1.0,12.0,2.932053327560425,49.0
288.29541015625,1.0,23.0,60.0,60.0,32.0,0.0,24.0,89.0,80.0,41.0,1.0,12.0,2.95196533203125,45.0
270.0,1.0,20.0,78.0,65.0,29.0,0.0,55.0,74.0,114.0,89.0,1.0,12.0,2.8048818111419678,43.0
149.61582946777344,1.0,17.0,70.0,58.0,27.0,0.0,55.0,88.0,117.0,78.0,1.0,12.0,12.690258979797363,56.0
90.0,1.0,31.0,58.0,68.0,38.0,0.0,29.0,79.0,86.0,45.0,1.0,12.0,1.8707973957061768,29.0
134.83926391601562,1.0,25.0,71.0,83.0,45.0,0.0,28.0,76.0,81.0,43.0,1.0,12.0,1.3151346445083618,20.0
225.14878845214844,1.0,18.0,76.0,67.0,31.0,0.0,25.0,68.0,70.0,34.0,1.0,12.0,1.3148589134216309,49.0
158.09088134765625,1.0,17.0,80.0,66.0,30.0,0.0,24.0,75.0,72.0,36.0,1.0,12.0,4.985836029052734,54.0
252.58375549316406,1.0,17.0,82.0,62.0,26.0,0.0,17.0,85.0,61.0,26.0,1.0,12.0,17.978261947631836,72.0
233.31617736816406,1.0,19.0,68.0,57.0,24.0,0.0,22.0,88.0,74.0,34.0,1.0,12.0,4.647428035736084,51.0
108.33055114746094,1.0,19.0,82.0,78.0,38.0,0.0,22.0,94.0,74.0,33.0,1.0,12.0,8.777998924255371,49.0
341.4633483886719,1.0,20.0,86.0,79.0,40.0,0.0,28.0,72.0,86.0,51.0,1.0,12.0,8.735845565795898,41.0
296.2710266113281,1.0,27.0,67.0,72.0,41.0,0.0,34.0,60.0,73.0,49.0,1.0,12.0,2.0945332050323486,16.0
191.38633728027344,1.0,15.0,76.0,59.0,23.0,0.0,21.0,98.0,79.0,36.0,1.0,12.0,4.719854831695557,58.0
345.8495788574219,1.0,20.0,77.0,67.0,33.0,0.0,23.0,84.0,73.0,35.0,1.0,12.0,3.820385217666626,45.0
48.92079162597656,1.0,40.0,86.0,93.0,50.0,0.0,45.0,77.0,94.0,64.0,1.0,12.0,9.784184455871582,8.0
134.8858642578125,1.0,14.0,73.0,63.0,28.0,0.0,20.0,79.0,62.0,27.0,1.0,12.0,2.6267402172088623,59.0
101.22219848632812,1.0,21.0,73.0,72.0,33.0,0.0,37.0,74.0,97.0,64.0,1.0,12.0,4.754843235015869,54.0
270.0,1.0,15.0,64.0,61.0,26.0,0.0,24.0,62.0,60.0,27.0,1.0,12.0,4.644948482513428,69.0
76.0628662109375,1.0,22.0,82.0,77.0,40.0,0.0,35.0,67.0,95.0,61.0,1.0,13.0,3.845010757446289,40.0
296.3018493652344,1.0,30.0,73.0,77.0,42.0,0.0,39.0,36.0,34.0,25.0,1.0,13.0,2.092254877090454,12.0
325.9747314453125,1.0,38.0,74.0,84.0,55.0,0.0,51.0,69.0,100.0,77.0,1.0,13.0,3.353433132171631,12.0
0.0,1.0,23.0,83.0,84.0,48.0,0.0,21.0,92.0,71.0,33.0,1.0,13.0,1.8543341159820557,37.0
314.79150390625,1.0,18.0,76.0,51.0,24.0,0.0,21.0,82.0,63.0,28.0,1.0,13.0,1.316238284111023,49.0
90.0,1.0,34.0,70.0,87.0,55.0,0.0,41.0,76.0,90.0,59.0,1.0,13.0,0.9377679228782654,12.0
0.0,1.0,43.0,79.0,90.0,60.0,0.0,49.0,63.0,94.0,73.0,1.0,13.0,3.704791784286499,9.0
0.0,1.0,41.0,74.0,98.0,64.0,0.0,56.0,74.0,117.0,90.0,1.0,13.0,0.0,8.0
45.137516021728516,1.0,19.0,85.0,76.0,36.0,1.0,20.0,90.0,73.0,32.0,1.0,13.0,5.244621753692627,43.0
339.37579345703125,1.0,23.0,103.0,88.0,39.0,0.0,22.0,94.0,76.0,34.0,1.0,13.0,7.8780035972595215,39.0
63.57988739013672,1.0,14.0,103.0,80.0,36.0,0.0,20.0,101.0,80.0,36.0,1.0,13.0,10.309699058532715,55.0
26.844532012939453,1.0,34.0,73.0,84.0,49.0,0.0,41.0,71.0,85.0,59.0,1.0,13.0,2.0781164169311523,12.0
201.9333038330078,1.0,28.0,86.0,92.0,51.0,0.0,23.0,87.0,77.0,39.0,1.0,13.0,4.986678600311279,37.0
213.8382110595703,1.0,27.0,80.0,76.0,35.0,0.0,22.0,95.0,71.0,30.0,1.0,13.0,6.6695146560668945,37.0
262.9044494628906,1.0,21.0,68.0,61.0,29.0,0.0,24.0,84.0,84.0,42.0,1.0,13.0,7.466008186340332,52.0
314.70379638671875,1.0,40.0,67.0,87.0,55.0,0.0,31.0,75.0,69.0,43.0,1.0,13.0,1.318271279335022,6.0
63.571170806884766,1.0,19.0,96.0,77.0,35.0,0.0,50.0,72.0,91.0,63.0,1.0,13.0,6.22691011428833,56.0
351.2166442871094,1.0,19.0,78.0,63.0,29.0,0.0,18.0,72.0,60.0,25.0,1.0,13.0,12.020918846130371,72.0
26.704410552978516,1.0,26.0,81.0,77.0,38.0,0.0,25.0,87.0,80.0,39.0,1.0,13.0,6.205019950866699,52.0
225.13046264648438,1.0,19.0,96.0,75.0,34.0,0.0,20.0,93.0,74.0,33.0,1.0,13.0,2.627490758895874,55.0
314.5782165527344,1.0,33.0,70.0,74.0,46.0,0.0,47.0,62.0,97.0,77.0,1.0,13.0,1.3211997747421265,16.0
98.08177185058594,1.0,17.0,82.0,71.0,29.0,0.0,21.0,93.0,68.0,30.0,1.0,13.0,6.568379878997803,55.0
243.7335662841797,1.0,52.0,75.0,102.0,77.0,0.0,52.0,69.0,99.0,76.0,1.0,13.0,2.0948731899261475,9.0
206.81626892089844,1.0,34.0,74.0,80.0,48.0,0.0,37.0,72.0,83.0,55.0,1.0,13.0,2.0775983333587646,12.0
146.20779418945312,1.0,15.0,74.0,61.0,25.0,0.0,25.0,77.0,79.0,38.0,1.0,13.0,3.3442976474761963,72.0
240.39846801757812,1.0,17.0,74.0,62.0,29.0,0.0,22.0,85.0,71.0,32.0,1.0,13.0,7.467999458312988,55.0
108.21690368652344,1.0,29.0,76.0,72.0,40.0,0.0,36.0,71.0,80.0,51.0,1.0,13.0,2.9642295837402344,12.0
270.0,1.0,34.0,74.0,78.0,47.0,0.0,39.0,63.0,81.0,59.0,1.0,13.0,1.8737385272979736,16.0
90.0,1.0,23.0,86.0,77.0,38.0,0.0,33.0,75.0,84.0,51.0,1.0,13.0,1.8683702945709229,36.0
150.0614471435547,1.0,16.0,95.0,75.0,32.0,0.0,21.0,76.0,71.0,33.0,1.0,13.0,7.449915409088135,52.0
56.46640396118164,1.0,16.0,77.0,65.0,29.0,0.0,18.0,91.0,70.0,31.0,1.0,13.0,3.3540472984313965,76.0
351.81964111328125,1.0,20.0,96.0,73.0,32.0,1.0,37.0,63.0,71.0,43.0,1.0,13.0,6.530745506286621,44.0
186.3733367919922,1.0,11.0,98.0,76.0,32.0,0.0,24.0,90.0,83.0,41.0,1.0,13.0,8.339924812316895,55.0
180.0,1.0,19.0,95.0,75.0,30.0,0.0,28.0,89.0,83.0,43.0,1.0,13.0,3.704791784286499,45.0
345.86663818359375,1.0,32.0,86.0,92.0,54.0,0.0,47.0,76.0,103.0,71.0,1.0,13.0,3.820098876953125,16.0
153.3420867919922,1.0,11.0,99.0,75.0,30.0,0.0,28.0,90.0,75.0,36.0,1.0,13.0,2.0747101306915283,68.0
0.0,1.0,13.0,76.0,70.0,32.0,0.0,22.0,77.0,62.0,27.0,1.0,13.0,5.547544956207275,60.0
270.0,1.0,29.0,75.0,91.0,54.0,0.0,55.0,65.0,103.0,70.0,1.0,13.0,5.575652599334717,12.0
225.3957977294922,1.0,48.0,69.0,102.0,76.0,0.0,47.0,71.0,91.0,73.0,1.0,13.0,1.3205921649932861,12.0
123.5053482055664,1.0,19.0,77.0,60.0,29.0,0.0,58.0,72.0,102.0,75.0,1.0,13.0,3.356539249420166,28.0
306.7449035644531,1.0,19.0,102.0,80.0,37.0,0.0,39.0,71.0,100.0,74.0,1.0,13.0,4.640819072723389,49.0
0.0,1.0,17.0,82.0,69.0,31.0,0.0,85.0,85.0,119.0,87.0,1.0,13.0,0.0,55.0
18.559436798095703,1.0,17.0,101.0,81.0,37.0,0.0,20.0,86.0,66.0,29.0,1.0,13.0,14.366715431213379,56.0
108.23628997802734,1.0,30.0,63.0,80.0,49.0,0.0,44.0,65.0,97.0,77.0,1.0,13.0,2.961191415786743,12.0
18.533649444580078,1.0,16.0,79.0,81.0,42.0,0.0,20.0,85.0,72.0,32.0,1.0,13.0,5.848944187164307,55.0
180.0,1.0,25.0,86.0,85.0,43.0,0.0,27.0,85.0,80.0,41.0,1.0,13.0,0.9274099469184875,20.0
0.0,1.0,26.0,64.0,61.0,32.0,0.0,33.0,67.0,75.0,47.0,1.0,13.0,1.8543341159820557,16.0
153.34852600097656,1.0,17.0,72.0,66.0,30.0,0.0,21.0,72.0,65.0,30.0,1.0,13.0,2.0745933055877686,56.0
63.6198844909668,1.0,24.0,69.0,75.0,42.0,0.0,48.0,75.0,111.0,76.0,1.0,13.0,2.086496114730835,37.0
45.229305267333984,1.0,24.0,83.0,78.0,37.0,0.0,23.0,89.0,78.0,38.0,1.0,13.0,1.3167195320129395,37.0
188.18101501464844,1.0,12.0,85.0,71.0,34.0,0.0,20.0,84.0,69.0,30.0,1.0,13.0,6.530755996704102,55.0
68.33308410644531,1.0,19.0,81.0,71.0,37.0,0.0,23.0,87.0,80.0,40.0,1.0,13.0,5.011371612548828,55.0
180.0,1.0,21.0,97.0,86.0,37.0,0.0,22.0,90.0,78.0,36.0,1.0,13.0,5.547544956207275,58.0
180.0,1.0,18.0,82.0,68.0,30.0,0.0,21.0,101.0,72.0,32.0,1.0,13.0,13.648222923278809,68.0
170.48663330078125,1.0,16.0,81.0,64.0,28.0,0.0,23.0,94.0,80.0,37.0,1.0,13.0,5.624411106109619,55.0
270.0,1.0,15.0,91.0,75.0,34.0,0.0,22.0,90.0,76.0,37.0,1.0,13.0,0.9347613453865051,52.0
317.9984130859375,1.0,12.0,81.0,61.0,22.0,0.0,18.0,93.0,67.0,29.0,1.0,13.0,22.483856201171875,62.0
51.589447021484375,1.0,27.0,73.0,76.0,41.0,0.0,33.0,66.0,79.0,51.0,1.0,13.0,5.949887752532959,16.0
270.0,1.0,18.0,97.0,84.0,39.0,0.0,38.0,79.0,96.0,59.0,1.0,13.0,0.932938277721405,56.0
206.7479248046875,1.0,11.0,75.0,53.0,16.0,0.0,26.0,76.0,79.0,43.0,1.0,13.0,8.251509666442871,62.0
230.3572235107422,1.0,14.0,77.0,61.0,25.0,0.0,20.0,85.0,65.0,28.0,1.0,13.0,14.237054824829102,70.0
14.1184720993042,1.0,20.0,83.0,76.0,38.0,0.0,20.0,81.0,62.0,26.0,1.0,13.0,7.606042385101318,55.0
251.7598876953125,1.0,41.0,72.0,90.0,58.0,0.0,39.0,69.0,87.0,58.0,1.0,13.0,2.960592269897461,12.0
26.68399429321289,1.0,15.0,70.0,57.0,27.0,0.0,26.0,87.0,87.0,44.0,1.0,13.0,4.1449384689331055,55.0
225.19720458984375,1.0,17.0,105.0,81.0,34.0,0.0,20.0,91.0,78.0,36.0,1.0,13.0,1.315976619720459,41.0
116.39219665527344,1.0,21.0,74.0,74.0,36.0,0.0,16.0,96.0,70.0,30.0,1.0,13.0,2.0856101512908936,56.0
194.09913635253906,1.0,24.0,87.0,82.0,36.0,0.0,48.0,77.0,105.0,71.0,1.0,13.0,3.8195269107818604,37.0
314.66094970703125,1.0,30.0,74.0,79.0,44.0,0.0,45.0,69.0,91.0,68.0,1.0,13.0,1.3192683458328247,12.0
103.95492553710938,1.0,21.0,64.0,44.0,20.0,0.0,22.0,102.0,85.0,39.0,1.0,13.0,7.646242141723633,55.0
206.81459045410156,1.0,31.0,67.0,74.0,43.0,0.0,43.0,65.0,88.0,69.0,1.0,13.0,2.0775675773620605,16.0
134.8109893798828,1.0,31.0,78.0,61.0,31.0,0.0,26.0,85.0,82.0,43.0,1.0,13.0,3.9418253898620605,36.0
26.834911346435547,1.0,30.0,65.0,67.0,42.0,0.0,40.0,67.0,87.0,65.0,1.0,13.0,2.077939987182617,13.0
0.0,1.0,42.0,71.0,96.0,59.0,0.0,50.0,68.0,114.0,83.0,1.0,13.0,2.7802884578704834,12.0
180.0,1.0,24.0,100.0,84.0,39.0,0.0,22.0,97.0,75.0,34.0,1.0,13.0,0.9274099469184875,54.0
314.576171875,1.0,29.0,75.0,78.0,45.0,0.0,50.0,73.0,101.0,83.0,1.0,13.0,1.3212475776672363,12.0
296.429443359375,1.0,22.0,66.0,77.0,53.0,1.0,22.0,78.0,63.0,27.0,1.0,13.0,2.082883358001709,28.0
278.0382995605469,1.0,30.0,72.0,76.0,42.0,0.0,46.0,75.0,94.0,70.0,1.0,13.0,6.603355884552002,12.0
0.0,1.0,19.0,80.0,73.0,32.0,0.0,23.0,83.0,77.0,38.0,1.0,13.0,3.704791784286499,52.0
303.5643005371094,1.0,19.0,103.0,83.0,37.0,0.0,26.0,83.0,78.0,38.0,1.0,13.0,3.3513429164886475,56.0
80.59872436523438,1.0,22.0,89.0,79.0,37.0,0.0,44.0,75.0,101.0,75.0,1.0,13.0,5.659531116485596,20.0
256.0205383300781,1.0,10.0,72.0,61.0,26.0,0.0,25.0,95.0,87.0,43.0,1.0,13.0,3.8336374759674072,75.0
153.2761993408203,1.0,25.0,72.0,72.0,37.0,0.0,34.0,73.0,92.0,57.0,1.0,13.0,4.146381855010986,12.0
63.83187484741211,1.0,36.0,76.0,84.0,53.0,0.0,52.0,73.0,101.0,73.0,1.0,13.0,2.1021785736083984,12.0
0.0,1.0,34.0,72.0,74.0,45.0,0.0,45.0,69.0,89.0,67.0,1.0,13.0,0.9274099469184875,12.0
148.92967224121094,1.0,20.0,95.0,78.0,34.0,0.0,17.0,89.0,75.0,31.0,1.0,13.0,5.398177146911621,52.0
18.514476776123047,1.0,13.0,64.0,59.0,26.0,0.0,22.0,87.0,73.0,32.0,1.0,13.0,2.9317829608917236,67.0
341.4635314941406,1.0,20.0,83.0,73.0,37.0,1.0,24.0,94.0,78.0,40.0,1.0,13.0,5.8490400314331055,40.0
314.86328125,1.0,13.0,88.0,69.0,28.0,0.0,26.0,88.0,87.0,43.0,1.0,13.0,1.3145805597305298,69.0
270.0,1.0,27.0,73.0,69.0,37.0,0.0,37.0,76.0,87.0,55.0,1.0,13.0,1.8741769790649414,17.0
341.48779296875,1.0,11.0,55.0,45.0,17.0,0.0,30.0,85.0,94.0,53.0,1.0,13.0,2.931743860244751,65.0
339.33563232421875,1.0,13.0,67.0,53.0,22.0,0.0,20.0,83.0,70.0,32.0,1.0,13.0,7.880058288574219,55.0
303.38922119140625,1.0,31.0,68.0,74.0,41.0,0.0,41.0,74.0,88.0,64.0,1.0,13.0,3.3668289184570312,16.0
116.46192169189453,1.0,30.0,69.0,92.0,58.0,0.0,29.0,95.0,89.0,44.0,1.0,13.0,2.0805139541625977,17.0
26.853628158569336,1.0,42.0,72.0,96.0,67.0,0.0,37.0,65.0,80.0,56.0,1.0,13.0,2.0782833099365234,12.0
296.4061279296875,1.0,49.0,78.0,116.0,83.0,0.0,28.0,74.0,70.0,36.0,1.0,13.0,2.0845887660980225,12.0
116.4493408203125,1.0,16.0,84.0,71.0,31.0,0.0,21.0,92.0,70.0,31.0,1.0,13.0,2.0814313888549805,48.0
341.4043884277344,1.0,27.0,69.0,73.0,40.0,0.0,39.0,71.0,88.0,56.0,1.0,13.0,2.9331743717193604,16.0
314.8114929199219,1.0,14.0,96.0,76.0,33.0,0.0,17.0,94.0,72.0,31.0,1.0,13.0,2.630164861679077,55.0
180.0,1.0,29.0,66.0,74.0,45.0,0.0,51.0,62.0,99.0,82.0,1.0,13.0,1.8543341159820557,12.0
0.0,1.0,17.0,104.0,83.0,35.0,0.0,21.0,96.0,79.0,37.0,1.0,13.0,0.0,49.0
59.843563079833984,1.0,15.0,90.0,68.0,27.0,0.0,19.0,81.0,71.0,32.0,1.0,14.0,12.711078643798828,55.0
350.50152587890625,1.0,21.0,99.0,92.0,43.0,0.0,19.0,88.0,75.0,33.0,1.0,14.0,11.141995429992676,51.0
71.76422119140625,1.0,30.0,66.0,75.0,46.0,0.0,37.0,62.0,81.0,55.0,1.0,14.0,2.961270809173584,12.0
90.0,1.0,15.0,81.0,64.0,29.0,0.0,20.0,81.0,65.0,29.0,1.0,14.0,8.336164474487305,68.0
303.45660400390625,1.0,24.0,54.0,79.0,57.0,0.0,21.0,85.0,69.0,33.0,1.0,14.0,3.3608486652374268,43.0
116.44490051269531,1.0,21.0,77.0,77.0,41.0,0.0,41.0,77.0,104.0,70.0,1.0,14.0,2.0817556381225586,20.0
123.35981750488281,1.0,29.0,72.0,77.0,45.0,0.0,37.0,71.0,85.0,55.0,1.0,14.0,3.369447946548462,12.0
163.50392150878906,1.0,16.0,83.0,65.0,31.0,0.0,17.0,99.0,73.0,32.0,1.0,14.0,16.013769149780273,64.0
134.835205078125,1.0,17.0,95.0,79.0,36.0,0.0,89.0,78.0,107.0,78.0,1.0,14.0,6.548630714416504,56.0
90.0,1.0,21.0,99.0,81.0,35.0,0.0,23.0,82.0,76.0,36.0,1.0,14.0,0.9331047534942627,51.0
264.8355407714844,1.0,12.0,92.0,71.0,31.0,0.0,25.0,88.0,82.0,41.0,1.0,14.0,10.194799423217773,51.0
270.0,1.0,21.0,72.0,66.0,29.0,0.0,21.0,85.0,69.0,30.0,1.0,14.0,0.9309938549995422,52.0
251.6716766357422,1.0,17.0,80.0,71.0,33.0,0.0,22.0,82.0,73.0,36.0,1.0,14.0,5.878201961517334,59.0
206.7327117919922,1.0,16.0,80.0,58.0,25.0,0.0,19.0,86.0,63.0,26.0,1.0,14.0,4.146705627441406,54.0
38.83850860595703,1.0,15.0,93.0,76.0,32.0,0.0,33.0,81.0,87.0,50.0,1.0,14.0,5.932433128356934,54.0
101.18538665771484,1.0,32.0,63.0,81.0,49.0,0.0,37.0,66.0,85.0,56.0,1.0,14.0,4.770220756530762,12.0
0.0,1.0,30.0,76.0,85.0,43.0,0.0,26.0,82.0,80.0,42.0,1.0,14.0,0.9274099469184875,28.0
270.0,1.0,27.0,66.0,68.0,39.0,0.0,35.0,61.0,73.0,49.0,1.0,14.0,2.8161354064941406,16.0
0.0,1.0,29.0,75.0,78.0,44.0,0.0,32.0,58.0,64.0,43.0,1.0,14.0,0.0,16.0
63.62796401977539,1.0,23.0,82.0,84.0,42.0,0.0,24.0,80.0,76.0,38.0,1.0,14.0,4.168653964996338,43.0
131.50836181640625,1.0,17.0,85.0,76.0,33.0,0.0,28.0,93.0,85.0,40.0,1.0,14.0,11.056689262390137,44.0
70.12944030761719,1.0,19.0,72.0,56.0,25.0,0.0,18.0,103.0,71.0,31.0,1.0,14.0,10.785746574401855,67.0
180.0,1.0,21.0,105.0,77.0,35.0,0.0,22.0,89.0,77.0,35.0,1.0,14.0,8.28909969329834,51.0
254.1422882080078,1.0,17.0,76.0,61.0,27.0,0.0,22.0,95.0,76.0,34.0,1.0,14.0,6.757100582122803,60.0
63.613155364990234,1.0,22.0,84.0,79.0,36.0,0.0,37.0,76.0,97.0,62.0,1.0,14.0,2.0860025882720947,29.0
158.02146911621094,1.0,52.0,79.0,122.0,81.0,0.0,36.0,74.0,94.0,59.0,1.0,14.0,4.988257884979248,29.0
20.627653121948242,1.0,21.0,83.0,76.0,37.0,0.0,26.0,83.0,70.0,32.0,1.0,14.0,7.878180503845215,48.0
153.30519104003906,1.0,29.0,66.0,79.0,45.0,0.0,32.0,81.0,75.0,46.0,1.0,14.0,2.07538104057312,8.0
108.32857513427734,1.0,23.0,92.0,85.0,40.0,0.0,47.0,69.0,110.0,67.0,1.0,14.0,2.946815013885498,52.0
90.0,1.0,21.0,79.0,75.0,39.0,0.0,25.0,83.0,74.0,38.0,1.0,14.0,3.7391605377197266,20.0
